year,rank,uri,wk_title,wk_artist,sp_title,sp_artist
1974,19,spotify:track:0fopVbPW7N5BK0sOybQCq2,Sideshow,Blue Magic,Sideshow,['Blue Magic']
1974,20,spotify:track:2Nz6aF1umHh5Et6I5H581L,Hooked on a Feeling,Blue Swede,Hooked On A Feeling,"['Blue Swede', 'Björn Skifs']"
1974,21,spotify:track:6ZqgJAbxuEUjazBLN5V0U4,Billy Don't Be a Hero,Bo Donaldson and The Heywoods,"Billy, Don't Be A Hero",['Bo Donaldson & The Heywoods']
1974,22,spotify:track:1H4idkmruFoJBg1DvUv2tY,Band on the Run,Paul McCartney and Wings,Band On The Run - 2010 Remaster,"['Paul McCartney', 'Wings']"
1974,23,spotify:track:542C7PqR1oEfl63hlhQO4V,The Most Beautiful Girl,Charlie Rich,The Most Beautiful Girl,['Charlie Rich']
1974,24,spotify:track:7uWFUpGuEfmxYeymkV95jn,Time in a Bottle,Jim Croce,Time in a Bottle,['Jim Croce']
1974,25,spotify:track:4J0DbyODwZJcmIAiTSJfMF,Annie's Song,John Denver,Annie's Song,['John Denver']
1974,26,spotify:track:0E4HRDc8ReRr7Fy59eW2bX,Let Me Be There,Olivia Newton-John,Let Me Be There,['Olivia Newton-John']
1974,27,spotify:track:0SjnBEHZVXgCKvOrpvzL2k,Sundown,Gordon Lightfoot,Sundown,['Gordon Lightfoot']
1974,28,spotify:track:5PuAFxKmqG72uKyoo11zpQ,(You're) Having My Baby,Paul Anka,(You're) Having My Baby,"['Paul Anka', 'Odia Coates']"
1974,29,spotify:track:2qh2VGAOYFXLsMbdATRf6w,Rock Me Gently,Andy Kim,Rock Me Gently,['Andy Kim']
1974,30,spotify:track:4rCzjErgNGgyFCMIKWlBcI,Boogie Down,Eddie Kendricks,Boogie Down,['Eddie Kendricks']
1974,31,spotify:track:4MAxWahEbzU8m4bD6mSZg9,You're Sixteen,Ringo Starr,You're Sixteen (You’re Beautiful And You’re Mine),['Ringo Starr']
1974,32,spotify:track:2sU0wR5zAs6tsen499fTcl,If You Love Me (Let Me Know),Olivia Newton-John,If You Love Me (Let Me Know),['Olivia Newton-John']
1974,33,spotify:track:0xL3tjPSUJncbnIOn1uPhZ,Dark Lady,Cher,Dark Lady,['Cher']
1974,34,spotify:track:0bYwN4LqZYLfs9ZEHPXjBC,Best Thing That Ever Happened to Me,Gladys Knight & the Pips,Best Thing That Ever Happened to Me,['Gladys Knight & The Pips']
1974,35,spotify:track:7gkboYtvhuXNS4EUwmFPcw,Feel Like Makin' Love,Roberta Flack,Feel Like Makin' Love,['Roberta Flack']
1974,36,spotify:track:2sFPuANmnZ9jIjmpqJntRO,Just Don't Want to Be Lonely,The Main Ingredient,Just Don't Want To Be Lonely,['The Main Ingredient']
1974,37,spotify:track:72PoJMDfdaw9gGECgA9kTZ,Nothing from Nothing,Billy Preston,Nothing From Nothing,['Billy Preston']
1974,38,spotify:track:0iYtGebtnGzemwehimWusQ,Rock Your Baby,George McCrae,Rock Your Baby,['George McCrae']
1974,39,spotify:track:1Ehdm1PDlKrdfyBsjwEvd1,Top of the World,The Carpenters,Top Of The World,['Carpenters']
1974,40,spotify:track:1bp2IO61zbQrbWNmKKxg3f,The Joker,Steve Miller Band,The Joker,['Steve Miller Band']
1974,41,spotify:track:5r3q5qzU1LoxfORgwuvLCa,I've Got to Use My Imagination,Gladys Knight & the Pips,I've Got to Use My Imagination,['Gladys Knight & The Pips']
1974,42,spotify:track:4MD7QeIz9dH9U6WMJxKqfB,The Show Must Go On,Three Dog Night,The Show Must Go On,['Three Dog Night']
1974,43,spotify:track:7fu3Tv5rcoGD1PZV7s57WW,Rock the Boat,The Hues Corporation,Rock the Boat,['Hues Corporation']
1974,44,spotify:track:1AIGp3gpj1NXJvh3engmUQ,Smokin' in the Boys Room,Brownsville Station,Smokin' in the Boy's Room,['Brownsville Station']
1974,45,spotify:track:1O1mCVN5hue4lOOqd5EysZ,Living for the City,Stevie Wonder,Living For The City,['Stevie Wonder']
1974,46,spotify:track:4IrSsxKVRUa8khIqbtDge0,Then Came You,Dionne Warwick & The Spinners,Then Came You,"['The Spinners', 'Dionne Warwick']"
1974,47,spotify:track:2JYFnAtiW85n1ukToyCJtW,The Night Chicago Died,Paper Lace,The Night Chicago Died,['Paper Lace']
1974,48,spotify:track:3qq7parQQaohn9N7qKrKtE,The Entertainer,Marvin Hamlisch,The Entertainer - The Sting/Soundtrack Version/Orchestra Version,['Marvin Hamlisch']
1974,49,spotify:track:3Dy4REq8O09IlgiwuHQ3sk,Waterloo,ABBA,Waterloo,['ABBA']
1974,50,spotify:track:2Iwh0xufjUta5lCpyYVgAy,The Air That I Breathe,The Hollies,The Air That I Breathe,['The Hollies']
1974,51,spotify:track:0xLrMI4R2xTwRHWV3UQCAZ,Rikki Don't Lose That Number,Steely Dan,Rikki Don't Lose That Number,['Steely Dan']
1974,52,spotify:track:74UWXHeikO5C3ScEREk42E,Mockingbird,Carly Simon & James Taylor,Mockingbird,"['Carly Simon', 'James Taylor']"
1974,53,spotify:track:0tVzXGFyNPusa1VkHmYDLd,Help Me,Joni Mitchell,Help Me,['Joni Mitchell']
1974,54,spotify:track:22QLjELWmorybFaEvm5pX2,You Won't See Me,Anne Murray,You Won't See Me,['Anne Murray']
1974,55,https://open.spotify.com/track/3pepZAOvUCBt3qWi9Ax6Aq?si=aa12924507e341f8,"Never, Never Gonna Give You Up",Barry White,"Never, Never Gonna Give You Up",['Barry White']
1974,56,spotify:track:1OO2Fp9PsnaayiekeXuGJX,Tell Me Something Good,Rufus & Chaka Khan,Tell Me Something Good,"['Rufus & Chaka Khan', 'Chaka Khan']"
1974,57,spotify:track:26WupilYCvGn1OEX2CqKjN,You and Me Against the World,Helen Reddy,You And Me Against The World,['Helen Reddy']
1974,58,spotify:track:7c8fTb0e6BocxwiyRq8Gz6,Rock and Roll Heaven,The Righteous Brothers,Rock And Roll Heaven,['The Righteous Brothers']
1974,59,spotify:track:6igsoAR6Co9u7Rq3U7mlOD,Hollywood Swinging,Kool & the Gang,Hollywood Swinging,['Kool & The Gang']
1974,60,spotify:track:2KvUzdKxcvGEHYcUgb9Nkc,Be Thankful for What You Got,William DeVaughn,Be Thankful for What You Got,['William DeVaughn']
1974,61,spotify:track:4RYNJVKgNpwSZguajVfsef,Hang on in There Baby,Johnny Bristol,Hang On In There Baby,['Johnny Bristol']
1974,62,spotify:track:08HeIb9BidFjKROf9ptln0,Eres tú,Mocedades,Eres Tú,['Mocedades']
1974,63,spotify:track:0lzNXoZINVBLHWNIxKxWOo,Takin' Care of Business,Bachman-Turner Overdrive,Takin' Care Of Business,['Bachman-Turner Overdrive']
1974,64,spotify:track:4Zau4QvgyxWiWQ5KQrwL43,Radar Love,Golden Earring,Radar Love,['Golden Earring']
1974,65,spotify:track:1pfSKTDigM2xnWG2Y0AquA,Please Come to Boston,Dave Loggins,Please Come to Boston,['Dave Loggins']
1974,66,spotify:track:6sHrxsewgTMPs2Di4x636C,Keep on Smilin',Wet Willie,Keep On Smilin',['Wet Willie']
1974,67,spotify:track:0M6W7eZ1FWKcFFFtzAxjzO,Lookin' for a Love,Bobby Womack,Lookin' For A Love,['Bobby Womack']
1974,68,spotify:track:57yGqjGKJUIzgKWdIZo9aR,Put Your Hands Together,The O'Jays,Put Your Hands Together,"[""The O'Jays""]"
1974,69,spotify:track:3QgSJ9CqgLPk9B4xLdwLrS,On and On,Gladys Knight & the Pips,Neither One Of Us (Wants To Be The First To Say Goodbye),['Gladys Knight & The Pips']
1974,70,spotify:track:7eiNxeOC8dvYAJWgTOu6xn,Oh Very Young,Cat Stevens,Oh Very Young,['Yusuf / Cat Stevens']
1974,71,spotify:track:2Uak7fGdGpwsgbIQWA8iCQ,Leave Me Alone (Ruby Red Dress),Helen Reddy,Leave Me Alone (Ruby Red Dress),['Helen Reddy']
1974,72,spotify:track:4IRHwIZHzlHT1FQpRa5RdE,Goodbye Yellow Brick Road,Elton John,Goodbye Yellow Brick Road - Remastered 2014,['Elton John']
1974,73,spotify:track:3z9pBucv2HHp1gYaTcQwiI,(I've Been) Searchin' So Long,Chicago,(I've Been) Searchin' So Long - 2002 Remaster,['Chicago']
1974,74,spotify:track:7GqOrtlqGjt5kFlPK63ErE,Oh My My,Ringo Starr,Oh My My,['Ringo Starr']
1974,75,spotify:track:3p1JoOEhVkEnTaa4JzTMSk,For the Love of Money,The O'Jays,For the Love of Money,"[""The O'Jays""]"
1974,76,spotify:track:0UOxp1BpnD8uPQMKU4wKjz,I Shot the Sheriff,Eric Clapton,I Shot The Sheriff,['Eric Clapton']
1974,77,spotify:track:4D40ZlFAWsvX7lua1Kablh,Jet,Paul McCartney and Wings,Jet - 2010 Remaster,"['Paul McCartney', 'Wings']"
1974,78,spotify:track:11FcfHd3SOmmrWJPGe7Y30,Don't Let the Sun Go Down on Me,Elton John,Don't Let The Sun Go Down On Me - Remastered 1995,['Elton John']
1974,79,spotify:track:7ERSQrRptZVM7q3VOdM7OL,Tubular Bells,Mike Oldfield,Tubular Bells - Pt. I,['Mike Oldfield']
1974,80,spotify:track:2ZMVTfvCziy8qzSMgpD8Cz,A Love Song,Anne Murray,A Love Song,['Anne Murray']
1974,81,spotify:track:1Nbug8DTbhK4QTU7oQlOVf,I'm Leaving It (All) Up to You,Donny and Marie Osmond,A Day Late And A Dollar Short,['Donny & Marie Osmond']
1974,82,spotify:track:3gHFKiDanj4d2rqgHlRFFc,Hello It's Me,Todd Rundgren,Hello It's Me,['Todd Rundgren']
1974,83,spotify:track:5fTwUw09NNgCIOkEKu3bGB,I Love,Tom T. Hall,I Love,['Tom T. Hall']
1974,84,spotify:track:6YLWRvxvC4VbFTuNRHeaDU,Clap for the Wolfman,The Guess Who  Wolfman Jack,Clap For The Wolfman - 2003 Remastered,['The Guess Who']
1974,85,spotify:track:7kWPh7dvoyJ0frnnZzxZPj,I'll Have to Say I Love You in a Song,Jim Croce,I’ll Have to Say I Love You in a Song,['Jim Croce']
1974,86,spotify:track:59BFjKWVka67Wee48TmtjA,The Lord's Prayer,Sister Janet Mead,The Lord's Prayer 1983,['Sister Janet Mead']
1974,87,spotify:track:1p6fvUjZpBIR0LLYc90ez1,Trying to Hold on to My Woman,Lamont Dozier,Trying To Hold On To My Woman,['Lamont Dozier']
1974,88,spotify:track:1QvWxgZvTU0w8rlPRE5Zrv,Don't You Worry 'bout a Thing,Stevie Wonder,Don't You Worry 'Bout A Thing,['Stevie Wonder']
1974,89,spotify:track:6AUQVVamUbyLZ5neJNiq5n,A Very Special Love Song,Charlie Rich,A Very Special Love Song,['Charlie Rich']
1974,90,spotify:track:46PZ18T8OG7a5aF2iglPDt,My Girl Bill,Jim Stafford,My Girl Bill,['Jim Stafford']
1974,91,spotify:track:2EzedhbZ4ivi5bdpKX0WV0,Helen Wheels,Paul McCartney and Wings,Helen Wheels - Remastered 2010,"['Paul McCartney', 'Wings']"
1974,92,spotify:track:0Uk4vrQwR4mlEoHBoTp6Q8,My Mistake (Was to Love You),Diana Ross & Marvin Gaye,My Mistake (Was To Love You),"['Diana Ross', 'Marvin Gaye']"
1974,93,spotify:track:2XqB7lzRMX6EFWY8HD4nZl,Wildwood Weed,Jim Stafford,Wildwood Weed,['Jim Stafford']
1974,94,spotify:track:4fsw79o9lXmxKAucd56Cbm,Beach Baby,The First Class,Beach Baby,['The First Class']
1974,95,spotify:track:7zgt5WiLyYncBGWp3ImJ6x,Me and Baby Brother,War,Me And Baby Brother,['War']
1974,96,spotify:track:73GR50SgGV5hybgWDSFWtD,Rockin' Roll Baby,The Stylistics,You Make Me Feel Brand New,['The Stylistics']
1974,97,spotify:track:2kCIwSz0JoYQPrT4Ykr1MZ,I Honestly Love You,Olivia Newton-John,I Honestly Love You,"['Olivia Newton-John', 'Babyface']"
1974,98,spotify:track:5BCPL5mWm6UqI4atl18kVm,Call on Me,Chicago,Call on Me - 2002 Remaster,['Chicago']
1974,99,spotify:track:2XoBbmK4ApABtVWQBpSEbT,Wild Thing,Fancy,Wild Thing,['Fancy']
1974,100,spotify:track:7DCav3rL0B3A5Lp7CXcatN,Mighty Love,The Spinners,Mighty Love,['The Spinners']
1975,1,spotify:track:4pCNJwixy2ImFncaPY2yE2,Love Will Keep Us Together,Captain & Tennille,Love Will Keep Us Together,['Captain & Tennille']
1975,2,spotify:track:0VwTeYNjcl30DyQlt3GPe0,Rhinestone Cowboy,Glen Campbell,Rhinestone Cowboy,['Glen Campbell']
1975,3,spotify:track:2hl9ONQ7YGgZGYx0OSHvIq,Philadelphia Freedom,Elton John,Philadelphia Freedom,['Elton John']
1975,4,spotify:track:2SVW5774QbmEjWfbHOEnz3,Before the Next Teardrop Falls,Freddy Fender,Before The Next Teardrop Falls,['Freddy Fender']
1975,5,spotify:track:2yDQVcj26tpi9IUJhw9xDs,My Eyes Adored You,Frankie Valli,My Eyes Adored You,['Frankie Valli']
1975,6,spotify:track:6LnjelBSl5xYpdfhfFTJbX,Some Kind of Wonderful,Grand Funk Railroad,Some Kind Of Wonderful,['Grand Funk Railroad']
1975,7,spotify:track:0RgcOUQg4qYAEt9RIdf3oB,Shining Star,"Earth, Wind & Fire",Shining Star,"['Earth, Wind & Fire']"
1975,8,spotify:track:1PehfITh0TTRx3LkDdV4h3,Fame,David Bowie,Fame - 2016 Remaster,['David Bowie']
1975,9,spotify:track:2ozTcQyZQmm9tSmc4VZfwU,Laughter in the Rain,Neil Sedaka,Laughter In The Rain,['Neil Sedaka']
1975,10,spotify:track:608xszaAxVh4m7NcKJiAbF,One of These Nights,Eagles,One of These Nights - 2013 Remaster,['Eagles']
1975,11,spotify:track:69HICMmc6nNLucAx3aJX9M,Thank God I'm a Country Boy,John Denver,Thank God I'm a Country Boy,['John Denver']
1975,12,spotify:track:4t0Pj3iBnSCZv5pDEPNmzG,Jive Talkin',Bee Gees,Jive Talkin',['Bee Gees']
1975,13,spotify:track:5MLLuLqPdUlx8bfKtdkLwO,Best of My Love,Eagles,The Best of My Love - 2013 Remaster,['Eagles']
1975,14,spotify:track:3ebYtLVuV4HzEZUDcpZB9p,Lovin' You,Minnie Riperton,Lovin' You,['Minnie Riperton']
1975,15,spotify:track:7K8QsHbmUpSX37oOCL4e2g,Kung Fu Fighting,Carl Douglas,Kung Fu Fighting,['Carl Douglas']
1975,16,spotify:track:4p8QcNkaq2FQj8uGJ7HEDK,Black Water,The Doobie Brothers,Black Water,['The Doobie Brothers']
1975,17,spotify:track:3Pu3IChaAoa5EjgUBv5F6x,The Ballroom Blitz,Sweet,Ballroom Blitz,['Sweet']
1975,18,spotify:track:0b7qiL1rLbUUpGXczt7p5T,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B.J. Thomas,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,['B.J. Thomas']
1975,19,spotify:track:0XaaoZUWQFzcFiQbXKhABU,He Don't Love You (Like I Love You),Tony Orlando and Dawn,He Don't Love You (Like I Love You),['Tony Orlando & Dawn']
1975,20,spotify:track:7wJpqjqk8QbHpCakY1ZacY,At Seventeen,Janis Ian,At Seventeen - Remastered,['Janis Ian']
1975,21,spotify:track:2x1LQq8lsUzAA2wNj8yjC9,Pick Up the Pieces,Average White Band,Pick Up the Pieces,['Average White Band']
1975,22,spotify:track:6hYT9vkr0xMjhBlaLsYq9T,The Hustle,Van McCoy & the Soul City Symphony,The Hustle - Original Mix,['Van McCoy']
1975,23,spotify:track:17VWTx7LD7liGlpnlGhUbn,Lady Marmalade,Labelle,Lady Marmalade,['LaBelle']
1975,24,spotify:track:6x959m2QDvatSwUAVCHIuf,Why Can't We Be Friends?,War,Why Can't We Be Friends,['War']
1975,25,spotify:track:7eQyTHRRxYkyUh8JRNOw09,Love Won't Let Me Wait,Major Harris,Love Won't Let Me Wait,['Major Harris']
1975,26,spotify:track:7wOKVOhqghB6rCyaPWVegJ,Boogie On Reggae Woman,Stevie Wonder,Boogie On Reggae Woman,['Stevie Wonder']
1975,27,spotify:track:3xPer22ZLDCRQtb6Z03ykt,Wasted Days and Wasted Nights,Freddy Fender,Wasted Days And Wasted Nights,['Freddy Fender']
1975,28,spotify:track:46OZwUIGXFDclUHJYjunOj,Angie Baby,Helen Reddy,Angie Baby,['Helen Reddy']
1975,29,spotify:track:5idtcCtrCgNywqssGXGXTU,Fight the Power,The Isley Brothers,"Fight the Power, Pts. 1 & 2",['The Isley Brothers']
1975,30,spotify:track:1R9EHsvzpXwOvlGkgDmE55,Jackie Blue,Ozark Mountain Daredevils,Jackie Blue,['The Ozark Mountain Daredevils']
1975,31,spotify:track:06xkqQuJzl1ddeK48jG6qa,Fire,Ohio Players,Fire,['Ohio Players']
1975,32,spotify:track:500h8jAdr7LvzzXlm1qxtK,Magic,Pilot,Magic,['Pilot']
1975,33,spotify:track:74jZhGv0fdLaf9q8AZZ15k,Please Mr. Postman,The Carpenters,Please Mr. Postman,['Carpenters']
1975,34,spotify:track:5VSAonaAPhhGn0G7hMYwWK,Sister Golden Hair,America,Sister Golden Hair,['America']
1975,35,spotify:track:13JsYnkF16pHKuOFG6uI1C,Lucy in the Sky with Diamonds,Elton John,Lucy In The Sky With Diamonds,['Elton John']
1975,36,spotify:track:6iXQrhhgBisdfvS34EMTZ3,Mandy,Barry Manilow,Mandy,['Barry Manilow']
1975,37,spotify:track:5ehVOC0zSdwWqyZlhomJSi,Have You Never Been Mellow,Olivia Newton-John,Have You Never Been Mellow,['Olivia Newton-John']
1975,38,spotify:track:6FDrn47S3Q4s9rhLHm4um0,Could It Be Magic,Barry Manilow,Could It Be Magic,['Barry Manilow']
1975,39,spotify:track:2obblQ6tcePeOEVJV6nEGD,Cat's in the Cradle,Harry Chapin,Cat's in the Cradle,['Harry Chapin']
1975,40,spotify:track:737c89v3Zdit8EUyNJ7KeS,Wildfire,Michael Martin Murphey,Wildfire,['Michael Martin Murphey']
1975,41,spotify:track:2WQCzRvHubJxMIeCf2YhYG,I'm Not Lisa,Jessi Colter,I'm Not Lisa,['Jessi Colter']
1975,42,spotify:track:0SkpjIqhANcC2QQu8DIuwG,Listen to What the Man Said,Wings,Listen To What The Man Said - 2014 Remaster,['Wings']
1975,43,spotify:track:5HQEmiV2lKnSO6qa2fsR7x,I'm Not in Love,10cc,I'm Not In Love,['10cc']
1975,44,spotify:track:4oW1lGOw5Q5OLvoJv92qoE,I Can Help,Billy Swan,I Can Help,['Billy Swan']
1975,45,spotify:track:4XrbcxI03ARSyqU8jE3pXy,Fallin' in Love,"Hamilton, Joe Frank & Reynolds",Fallin' in Love,"['Hamilton, Joe Frank & Reynolds', 'Joe Frank & Reynolds']"
1975,46,spotify:track:1ib9HiMItjzAwAZFzlaK20,Feelings,Morris Albert,Feelings,['Morris Albert']
1975,47,spotify:track:5jPPjNMIi1rD6BvQqxhJh5,When Will I Be Loved,Linda Ronstadt,When Will I Be Loved,['Linda Ronstadt']
1975,48,spotify:track:31S6oGx81hVIjWz6cu5oNw,Chevy Van,Sammy Johns,Chevy Van,['Sammy Johns']
1975,49,spotify:track:5EcmvgWODi8PNTfVeTlZjb,"You're the First, the Last, My Everything",Barry White,"You're The First, The Last, My Everything - Edit",['Barry White']
1975,50,spotify:track:1lL1jDnZTH60djVb6vKIQj,Please Mr. Please,Olivia Newton-John,Please Mr. Please,['Olivia Newton-John']
1975,51,spotify:track:23DZLSxCK6kM8FF2RlzKDl,You're No Good,Linda Ronstadt,You're No Good,['Linda Ronstadt']
1975,52,spotify:track:3HynI3fAnfydE5hwvcPpdQ,Dynomite,Bazuka,Dynomite,['Bazuka']
1975,53,spotify:track:6lBOzYGkoPJz4tte6J4g0N,Walking in Rhythm,The Blackbyrds,Walking In Rhythm,['The Blackbyrds']
1975,54,spotify:track:0bjLBTsge0KYD47MpydSIC,The Way We Were/Try to Remember,Gladys Knight & the Pips,The Way We Were / Try to Remember,['Gladys Knight & The Pips']
1975,55,spotify:track:0N3qcAXZM06zaTKm7JCtIh,Midnight Blue,Melissa Manchester,Midnight Blue,['Melissa Manchester']
1975,56,spotify:track:7q7uDXPaBfWGUOdnGZMqbq,"Don't Call Us, We'll Call You",Sugarloaf,"Don't Call Us, We'll Call You",['Sugarloaf']
1975,57,spotify:track:5uhULfoDgTvz7BeWlqrV4a,Poetry Man,Phoebe Snow,Poetry Man,['Phoebe Snow']
1975,58,spotify:track:6Wgst4P9SOnc6WGLtfTb1z,How Long?,Ace,How Long,['Ace']
1975,59,spotify:track:7aUA2QLuPtuaBgnxLSAbnZ,Express,B.T. Express,Express,['B.T. Express']
1975,60,spotify:track:4BNhasx75KbS10jHq3VZTz,That's the Way of the World,"Earth, Wind & Fire",That's the Way of the World,"['Earth, Wind & Fire']"
1975,61,spotify:track:1wpRglLhQ092N1rftlDMD3,Lady,Styx,Lady,['Styx']
1975,62,spotify:track:2DL5cXb2F3nvggbyTiNhzc,Bad Time,Grand Funk,Bad Time - Remastered 2002,['Grand Funk Railroad']
1975,63,spotify:track:59xDvLlKHcLI0c9CSmzxSN,Only Women Bleed,Alice Cooper,Only Women Bleed,['Alice Cooper']
1975,64,spotify:track:6TlkRvPjRQo5VZqIfM0MjA,Doctor's Orders,Carol Douglas,Doctor's Orders,['Carol Douglas']
1975,65,spotify:track:4msPRe3NEDVL6dsBcE7AhL,Get Down Tonight,KC and the Sunshine Band,Get Down Tonight,['KC & The Sunshine Band']
1975,66,spotify:track:218AiunmmYDSPVKgCTa4Q7,One Man Woman/One Woman Man,Paul Anka & Odia Coates,One Man Woman/One Woman Man,"['Paul Anka', 'Odia Coates']"
1975,67,spotify:track:1gJOqXpRjz9GeEEwQpcujK,You Are So Beautiful,Joe Cocker,You Are So Beautiful,['Joe Cocker']
1975,68,spotify:track:3KPwt1LBpt1jVSHz8GXERo,Feel Like Makin' Love,Bad Company,Feel like Makin' Love - 2015 Remaster,['Bad Company']
1975,69,spotify:track:75Nlnd9AJ4CYrLXgWGsuTF,How Sweet It Is (To Be Loved by You),James Taylor,How Sweet It Is (To Be Loved By You) - 2019 Remaster,['James Taylor']
1975,70,spotify:track:3D0fUBloGwPcLGLyheGWXu,Dance with Me,Orleans,Dance with Me,['Orleans']
1975,71,spotify:track:1ZVgydICDwNpd9OMVbaAU0,Cut the Cake,Average White Band,Cut the Cake,['Average White Band']
1975,72,spotify:track:1nvWbwYHXGocLrI5cfOSit,Never Can Say Goodbye,Gloria Gaynor,Never Can Say Goodbye,['Gloria Gaynor']
1975,73,spotify:track:0kgjL2oRFsV6GSwVNCcQS6,I Don't Like to Sleep Alone,Paul Anka & Odia Coates,I Don't Like To Sleep Alone,"['Paul Anka', 'Odia Coates']"
1975,74,spotify:track:1VdODpkKqLQ20VNlyN2H9e,Morning Side of the Mountain,Donny & Marie Osmond,Morning Side Of The Mountain,['Donny & Marie Osmond']
1975,75,spotify:track:02srSkeu2pzybuVr2B9TJm,When Will I See You Again,The Three Degrees,When Will I See You Again,['The Three Degrees']
1975,76,spotify:track:35xAXJ0EVKTS78XgcEB7GU,"Get Down, Get Down (Get on the Floor)",Joe Simon,"Get Down, Get Down (Get on the Floor) (Rercorded)",['Joe Simon']
1975,77,spotify:track:5opuphTIXgUUClEs5mnIQN,I'm Sorry,John Denver,I'm Sorry,['John Denver']
1975,78,spotify:track:7GqWnsKhMtEW0nzki5o0d8,Killer Queen,Queen,Killer Queen - Remastered 2011,['Queen']
1975,79,spotify:track:1vIsPpjkRBJyFBbYdQNopN,Shoeshine Boy,Eddie Kendricks,Shoeshine Boy,['Eddie Kendricks']
1975,80,spotify:track:4lnQfs7AmQm6dqCaNMDJLr,Do It ('Til You're Satisfied),B.T. Express,Do It ('Til You're Satisfied),['B.T. Express']
1975,81,spotify:track:1f94GhohgeVq9SNwyFI691,Can't Get It Out of My Head,Electric Light Orchestra,Can't Get It out of My Head,['Electric Light Orchestra']
1975,82,spotify:track:2J9ChZBgjDLdGaIKdKQcP0,Sha-La-La (Make Me Happy),Al Green,Sha-La-La (Make Me Happy),['Al Green']
1975,83,spotify:track:5coTcHT7K8O3G97y9T4LOU,Lonely People,America,Lonely People,['America']
1975,84,spotify:track:4y1vMFRC4T2P43ovfvOor7,You Got the Love,Rufus,You Got The Love,"['Rufus & Chaka Khan', 'Chaka Khan']"
1975,85,spotify:track:5ZX5pIdGQaeHxtHHe7v6ku,The Rockford Files Theme,Mike Post,Theme from The Rockford Files (feat. Larry Carlton),"['Mike Post', 'Larry Carlton']"
1975,86,spotify:track:7L24ueXfFCegIfpxmRLbmM,It Only Takes a Minute,Tavares,It Only Takes A Minute,['Tavares']
1975,87,spotify:track:2YnZugg0pdEkAtSHR4dwFo,No No Song,Ringo Starr,No-No Song,['Ringo Starr']
1975,88,spotify:track:6diZ47RfAfHxmaUaXj7G1P,Junior's Farm,Paul McCartney & Wings,Junior’s Farm - 2014 Remaster,['Wings']
1975,89,spotify:track:1IQAsCKoXsEJ7tdI0dxTqT,Bungle in the Jungle,Jethro Tull,Bungle in the Jungle - 2002 Remaster,['Jethro Tull']
1975,90,spotify:track:3AA2SafseoJo431Pee120g,Long Tall Glasses (I Can Dance),Leo Sayer,Long Tall Glasses (I Can Dance) - Remastered,['Leo Sayer']
1975,91,spotify:track:1ZwEmbBmv2cQd75qagOwaA,Misty,Ray Stevens,Misty,['Ray Stevens']
1975,92,spotify:track:0bLOiofyBB62YU2cNnONJG,Someone Saved My Life Tonight,Elton John,Someone Saved My Life Tonight,['Elton John']
1975,93,spotify:track:5ABrBYbzepxzcW9pLIWw1j,Bad Blood,Neil Sedaka,Bad Blood,['Neil Sedaka']
1975,94,spotify:track:6pVLgwDRTCORcbn5czge5R,Only Yesterday,The Carpenters,Only Yesterday,['Carpenters']
1975,95,spotify:track:4etVLoQK3znrv8bVC8grsE,I'm on Fire,Dwight Twilley Band,I'm On Fire - Remastered,['Dwight Twilley Band']
1975,96,spotify:track:42eZC1LaQ3qioZWVLisVT6,Only You (And You Alone),Ringo Starr,Only You (And You Alone),['Ringo Starr']
1975,97,spotify:track:1oRvLqwJowH9JU0uO1iVzA,Third Rate Romance,Amazing Rhythm Aces,Third Rate Romance - Remastered,['Amazing Rhythm Aces']
1975,98,spotify:track:0HOrDVS349XFcpCYsO2hAP,You Ain't Seen Nothing Yet,Bachman–Turner Overdrive,You Ain't Seen Nothing Yet,['Bachman-Turner Overdrive']
1975,99,spotify:track:6lU9fLdtauyk0bE2HRHyve,Swearin' to God,Frankie Valli,Swearin' to God - Single Version,['Frankie Valli']
1975,100,spotify:track:2sS9mn3iRJ6cnjUOYXyQmW,Get Dancin',Disco-Tex and the Sex-O-Lettes,Get Dancin',"['Disco Tex & His Sex-O-Lettes', 'Sir Monti Rock III']"
